true,pred
-7.677482813596725464e-02,-8.276401087641716003e-03
-5.987565591931343079e-02,2.129624038934707642e-02
-1.754700094461441040e-01,-1.112086512148380280e-02
-3.536092862486839294e-02,-1.967307180166244507e-03
2.020588368177413940e-01,-3.142208606004714966e-02
-2.654802501201629639e-01,-2.842964231967926025e-02
2.390524893999099731e-01,-1.048762467689812183e-03
-1.526763141155242920e-01,1.197206322103738785e-02
2.808374464511871338e-01,5.223214626312255859e-03
1.147859469056129456e-01,9.946925565600395203e-04
-1.836816668510437012e-01,-1.128811948001384735e-02
2.974900305271148682e-01,9.977343492209911346e-03
-2.706618607044219971e-02,1.317783491685986519e-03
-2.655100310221314430e-03,5.603907629847526550e-03
2.294260710477828979e-01,5.007703602313995361e-02
7.011980284005403519e-03,-2.947748638689517975e-03
-1.314827124588191509e-03,1.746248267590999603e-02
-6.224426999688148499e-02,1.465244032442569733e-02
4.347860347479581833e-03,-4.650182090699672699e-03
-1.758526861667633057e-01,-7.757779955863952637e-02
-5.611892417073249817e-02,-4.901429172605276108e-03
2.588396519422531128e-02,1.235163956880569458e-02
1.214355081319808960e-01,5.336122959852218628e-02
6.974858790636062622e-02,-1.287204213440418243e-02
-4.348341608420014381e-04,-5.515788216143846512e-04
-3.319672495126724243e-02,8.762421086430549622e-03
-4.174145311117172241e-02,2.931898459792137146e-03
1.287860446609556675e-03,-9.182777139358222485e-04
8.321031928062438965e-03,-4.565211478620767593e-03
-2.098495373502373695e-03,6.859414745122194290e-03
-5.676895845681428909e-03,4.991729278117418289e-03
-2.611740274005569518e-05,1.646929793059825897e-02
-1.350826118141412735e-03,-1.493086805567145348e-03
7.283354352694004774e-05,-7.324973121285438538e-03
8.822756353765726089e-04,7.267450913786888123e-03
1.317417481914162636e-03,-6.271630991250276566e-03
-1.679125416558235884e-04,-4.876496968790888786e-04
2.489572216290980577e-04,-1.304692588746547699e-02
1.489316113293170929e-03,-2.490192651748657227e-03
-6.907531060278415680e-04,-3.674569306895136833e-03
-2.091876376653090119e-04,-6.050616502761840820e-03
2.261717803776264191e-03,6.130545400083065033e-03
-1.641406267881393433e-01,-1.133269630372524261e-02
7.087861001491546631e-02,3.095522522926330566e-02
5.429238453507423401e-02,3.709586570039391518e-03
-1.491097500547766685e-03,-9.167829528450965881e-03
1.765803666785359383e-03,-1.943835802376270294e-02
-4.331688251113519073e-05,-1.035530678927898407e-02
1.467603351920843124e-02,7.571790833026170731e-03
-6.029439345002174377e-02,-4.949368070811033249e-03
2.408548491075634956e-03,-6.733039394021034241e-03
8.212998509407043457e-03,-1.357362954877316952e-03
3.445956856012344360e-02,-3.045060904696583748e-03
3.061987645924091339e-02,6.389966234564781189e-03
-9.982546791434288025e-03,-1.888314262032508850e-03
3.807254368439316750e-03,-1.051568053662776947e-02
8.353786543011665344e-04,-5.737216677516698837e-03
9.682905860245227814e-03,2.326061716303229332e-03
-5.416625179350376129e-03,1.322216726839542389e-02
-6.023936904966831207e-03,4.515609238296747208e-03
-5.701718619093298912e-04,-1.640909537672996521e-02
